fighter,opp_fighter,title_bout,weight_class,stance,opp_stance,male,diff_reach_cms,diff_height_cms,diff_weight_lbs,diff_age,diff_wins,diff_losses,diff_avg_sig_str_landed,diff_avg_sig_str_pct,diff_avg_sub_att,diff_avg_td_landed,diff_avg_td_pct,winner
Joshua Burkman,Michel Prazeres,False,Lightweight,Orthodox,Orthodox,1,12.699999999999989,10.160000000000025,0,1,1,8,-3.0625,0.031339285999999966,0.10714285700000001,-2.0178571429999996,0.05812499999999998,0
Rony Jason,Jeremy Kennedy,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,-10.159999999999997,0,8,3,4,-9.875,0.08374999999999999,0.5,-4.625,-0.18374999999999997,0
Jeremy Kennedy,Rony Jason,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,10.159999999999997,0,-8,-3,-4,9.875,-0.08374999999999999,-0.5,4.625,0.18374999999999997,1
Garreth McLellan,Paulo Costa,False,Middleweight,Southpaw,Orthodox,1,0.0,0.0,0,9,1,3,44.75,0.525,0.75,1.0,0.1625,0
Paulo Costa,Garreth McLellan,False,Middleweight,Orthodox,Southpaw,1,0.0,0.0,0,-9,-1,-3,-44.75,-0.525,-0.75,-1.0,-0.1625,1
Tyron Woodley,Stephen Thompson,True,Welterweight,Orthodox,Orthodox,1,-2.539999999999992,-7.6200000000000045,0,0,-2,1,-20.266666670000003,0.07266666700000002,0.222222222,-0.055555556000000006,0.039222222,1
Stephen Thompson,Tyron Woodley,True,Welterweight,Orthodox,Orthodox,1,2.539999999999992,7.6200000000000045,0,0,2,-1,20.266666670000003,-0.07266666700000002,-0.222222222,0.055555556000000006,-0.039222222,0
Lando Vannata,David Teymur,False,Lightweight,Orthodox,Southpaw,1,-5.079999999999984,0.0,0,-3,-1,1,-7.0,-0.18,0.0,-0.5,-0.5,0
David Teymur,Lando Vannata,False,Lightweight,Southpaw,Orthodox,1,5.079999999999984,0.0,0,3,1,-1,7.0,0.18,0.0,0.5,0.5,1
Rashad Evans,Daniel Kelly,False,Middleweight,Orthodox,Southpaw,1,12.699999999999989,0.0,20,-2,9,5,-10.683333330000004,-0.013166666999999965,-0.166666667,0.8333333329999999,0.045666666999999994,0
Daniel Kelly,Rashad Evans,False,Middleweight,Southpaw,Orthodox,1,-12.699999999999989,0.0,-20,2,-9,-5,10.683333330000004,0.013166666999999965,0.166666667,-0.8333333329999999,-0.045666666999999994,1
Amanda Cooper,Cynthia Calvillo,False,Strawweight,Switch,Orthodox,0,0.0,-2.539999999999992,0,-4,1,1,35.0,0.325,1.5,1.0,0.33,0
Cynthia Calvillo,Amanda Cooper,False,Strawweight,Orthodox,Switch,0,0.0,2.539999999999992,0,4,-1,-1,-35.0,-0.325,-1.5,-1.0,-0.33,1
Alistair Overeem,Mark Hunt,False,Heavyweight,Orthodox,Orthodox,1,20.319999999999993,15.23999999999998,0,-6,-1,-2,5.907692310000002,0.30530769199999996,0.023076923,-0.23846153799999997,-0.011538462000000027,1
Mark Hunt,Alistair Overeem,False,Heavyweight,Orthodox,Orthodox,1,-20.319999999999993,-15.23999999999998,0,6,1,2,-5.907692310000002,-0.30530769199999996,-0.023076923,0.23846153799999997,0.011538462000000027,0
Marcin Tybura,Luis Henrique,False,Heavyweight,Orthodox,Orthodox,1,10.159999999999997,2.539999999999992,6,8,-1,0,12.833333329999999,-0.161666667,-1.0,-2.166666667,-0.26833333299999995,1
Luis Henrique,Marcin Tybura,False,Heavyweight,Orthodox,Orthodox,1,-10.159999999999997,-2.539999999999992,-6,-8,1,0,-12.833333329999999,0.161666667,1.0,2.166666667,0.26833333299999995,0
Mirsad Bektic,Darren Elkins,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,-5.0800000000000125,0,-6,-7,-4,-9.399999999999999,0.15100000000000002,-0.6333333329999999,0.48333333300000003,0.22899999999999998,0
Darren Elkins,Mirsad Bektic,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,5.0800000000000125,0,6,7,4,9.399999999999999,-0.15100000000000002,0.6333333329999999,-0.48333333300000003,-0.22899999999999998,1
Iuri Alcantara,Luke Sanders,False,Bantamweight,Southpaw,Southpaw,1,10.159999999999997,7.6200000000000045,0,5,7,5,2.69230769,-0.050769231000000026,-0.46153846200000004,1.076923077,0.358461538,1
Luke Sanders,Iuri Alcantara,False,Bantamweight,Southpaw,Southpaw,1,-10.159999999999997,-7.6200000000000045,0,-5,-7,-5,-2.69230769,0.050769231000000026,0.46153846200000004,-1.076923077,-0.358461538,0
Mark Godbeer,Daniel Spitz,False,Heavyweight,Orthodox,Orthodox,1,-12.699999999999989,-7.6200000000000045,-5,7,0,1,5.0,0.45,0.0,0.0,0.0,1
Daniel Spitz,Mark Godbeer,False,Heavyweight,Orthodox,Orthodox,1,12.699999999999989,7.6200000000000045,5,-7,0,-1,-5.0,-0.45,0.0,0.0,0.0,0
Tyson Pedro,Paul Craig,False,Light Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,0,-4,0,0,-27.0,-0.06000000000000005,-2.0,1.0,0.5,1
Paul Craig,Tyson Pedro,False,Light Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,0,4,0,0,27.0,0.06000000000000005,2.0,-1.0,-0.5,0
Albert Morales,Andre Soukhamthath,False,Bantamweight,Orthodox,Orthodox,1,5.079999999999984,0.0,0,-3,0,2,48.5,0.29,0.0,0.5,0.25,1
Andre Soukhamthath,Albert Morales,False,Bantamweight,Orthodox,Orthodox,1,-5.079999999999984,0.0,0,3,0,-2,-48.5,-0.29,0.0,-0.5,-0.25,0
Derrick Lewis,Travis Browne,False,Heavyweight,Orthodox,Orthodox,1,0.0,-7.6200000000000045,5,-2,-1,-4,0.6666666700000015,0.11466666699999994,-0.133333333,-0.26666666699999997,-0.038333333000000025,1
Travis Browne,Derrick Lewis,False,Heavyweight,Orthodox,Orthodox,1,0.0,7.6200000000000045,-5,2,1,4,-0.6666666700000015,-0.11466666699999994,0.133333333,0.26666666699999997,0.038333333000000025,0
Johny Hendricks,Hector Lombard,False,Middleweight,Southpaw,Southpaw,1,-5.0800000000000125,0.0,0,-6,9,1,10.777777780000001,0.03166666699999998,0.08333333300000001,1.888888889,-0.09236111100000005,1
Hector Lombard,Johny Hendricks,False,Middleweight,Southpaw,Southpaw,1,5.0800000000000125,0.0,0,6,-9,-1,-10.777777780000001,-0.03166666699999998,-0.08333333300000001,-1.888888889,0.09236111100000005,0
Sam Sicilia,Gavin Tucker,False,Featherweight,Orthodox,Southpaw,1,2.5400000000000205,5.0800000000000125,0,1,5,6,22.27272727,0.389090909,0.545454545,0.909090909,0.341818182,0
Gavin Tucker,Sam Sicilia,False,Featherweight,Southpaw,Orthodox,1,-2.5400000000000205,-5.0800000000000125,0,-1,-5,-6,-22.27272727,-0.389090909,-0.545454545,-0.909090909,-0.341818182,1
Elias Theodorou,Cezar Ferreira,False,Middleweight,Orthodox,Southpaw,1,-7.6200000000000045,0.0,0,-4,-3,-2,27.1,-0.008000000000000007,-0.2,0.19999999999999996,-0.019999999999999962,1
Cezar Ferreira,Elias Theodorou,False,Middleweight,Southpaw,Orthodox,1,7.6200000000000045,0.0,0,4,3,2,-27.1,0.008000000000000007,0.2,-0.19999999999999996,0.019999999999999962,0
Sara McMann,Gina Mazany,False,Bantamweight,Orthodox,Southpaw,0,-5.0800000000000125,0.0,0,8,4,3,18.71428571,0.464285714,0.285714286,1.714285714,0.492857143,1
Gina Mazany,Sara McMann,False,Bantamweight,Southpaw,Orthodox,0,5.0800000000000125,0.0,0,-8,-4,-3,-18.71428571,-0.464285714,-0.285714286,-1.714285714,-0.492857143,0
Paul Felder,Alessandro Ricci,False,Lightweight,Orthodox,Orthodox,1,2.5400000000000205,0.0,0,-2,4,2,16.428571429999998,-0.03285714300000003,0.428571429,0.428571429,0.214285714,1
Alessandro Ricci,Paul Felder,False,Lightweight,Orthodox,Orthodox,1,-2.5400000000000205,0.0,0,2,-4,-2,-16.428571429999998,0.03285714300000003,-0.428571429,-0.428571429,-0.214285714,0
Nordine Taleb,Santiago Ponzinibbio,False,Welterweight,Orthodox,Orthodox,1,2.5400000000000205,2.539999999999992,0,5,-1,-1,1.1714285700000033,0.14371428600000002,0.0,2.457142857,0.652857143,0
Santiago Ponzinibbio,Nordine Taleb,False,Welterweight,Orthodox,Orthodox,1,-2.5400000000000205,-2.539999999999992,0,-5,1,1,-1.1714285700000033,-0.14371428600000002,0.0,-2.457142857,-0.652857143,1
Carla Esparza,Randa Markos,False,Strawweight,Orthodox,Orthodox,0,0.0,-7.6200000000000045,0,-2,0,-2,-14.733333329999997,0.075333333,-0.06666666700000001,2.466666667,0.035999999999999976,0
Randa Markos,Carla Esparza,False,Strawweight,Orthodox,Orthodox,0,0.0,7.6200000000000045,0,2,0,2,14.733333329999997,-0.075333333,0.06666666700000001,-2.466666667,-0.035999999999999976,1
Aiemann Zahabi,Reginaldo Vieira,False,Bantamweight,Orthodox,Orthodox,1,7.6200000000000045,2.539999999999992,0,-5,-1,-1,-39.5,-0.455,-1.0,-1.5,-0.375,1
Reginaldo Vieira,Aiemann Zahabi,False,Bantamweight,Orthodox,Orthodox,1,-7.6200000000000045,-2.539999999999992,0,5,1,1,39.5,0.455,1.0,1.5,0.375,0
Jack Marshman,Thiago Santos,False,Middleweight,Orthodox,Orthodox,1,-7.6200000000000045,-5.0800000000000125,-20,-6,-4,-4,25.44444444,0.03666666700000004,0.0,-0.111111111,-0.055555556,0
Thiago Santos,Jack Marshman,False,Middleweight,Orthodox,Orthodox,1,7.6200000000000045,5.0800000000000125,20,6,4,4,-25.44444444,-0.03666666700000004,0.0,0.111111111,0.055555556,1
Gerald Meerschaert,Ryan Janes,False,Middleweight,Southpaw,Orthodox,1,2.5400000000000205,-5.0800000000000125,0,-6,0,0,-68.0,0.02999999999999997,1.0,0.0,0.0,1
Ryan Janes,Gerald Meerschaert,False,Middleweight,Orthodox,Southpaw,1,-2.5400000000000205,5.0800000000000125,0,6,0,0,68.0,-0.02999999999999997,-1.0,0.0,0.0,0
Holly Holm,Germaine de Randamie,True,Featherweight,Southpaw,Orthodox,0,-5.0800000000000125,-2.539999999999992,10,3,0,1,27.5,-0.043999999999999984,0.0,0.4,0.4,0
Germaine de Randamie,Holly Holm,True,Featherweight,Orthodox,Southpaw,0,5.0800000000000125,2.539999999999992,-10,-3,0,-1,-27.5,0.043999999999999984,0.0,-0.4,-0.4,1
Anderson Silva,Derek Brunson,False,Middleweight,Southpaw,Southpaw,1,0.0,2.5400000000000205,0,8,9,3,13.63492063,0.17952380900000003,-0.047619047000000025,-1.079365079,0.006190476,1
Derek Brunson,Anderson Silva,False,Middleweight,Southpaw,Southpaw,1,0.0,-2.5400000000000205,0,-8,-9,-3,-13.63492063,-0.17952380900000003,0.047619047000000025,1.079365079,-0.006190476,0
Jacare Souza,Tim Boetsch,False,Middleweight,Orthodox,Orthodox,1,-5.0800000000000125,2.539999999999992,0,1,-5,-8,-4.285714290000001,0.0505000000000001,0.307142857,0.37857142899999996,0.188714286,1
Tim Boetsch,Jacare Souza,False,Middleweight,Orthodox,Orthodox,1,5.0800000000000125,-2.539999999999992,0,-1,5,8,4.285714290000001,-0.0505000000000001,-0.307142857,-0.37857142899999996,-0.188714286,0
Glover Teixeira,Jared Cannonier,False,Light Heavyweight,Orthodox,Switch,1,-2.5400000000000205,7.6200000000000045,20,5,6,2,2.727272730000003,-0.18484848499999995,0.363636364,1.363636364,0.3,1
Jared Cannonier,Glover Teixeira,False,Light Heavyweight,Switch,Orthodox,1,2.5400000000000205,-7.6200000000000045,-20,-5,-6,-2,-2.727272730000003,0.18484848499999995,-0.363636364,-1.363636364,-0.3,0
Dustin Poirier,Jim Miller,False,Lightweight,Southpaw,Southpaw,1,2.539999999999992,2.539999999999992,0,-5,-5,-4,12.282499999999999,0.14352500000000007,-0.8775,-0.24,-0.22085,1
Jim Miller,Dustin Poirier,False,Lightweight,Southpaw,Southpaw,1,-2.539999999999992,-2.539999999999992,0,5,5,4,-12.282499999999999,-0.14352500000000007,0.8775,0.24,0.22085,0
Randy Brown,Belal Muhammad,False,Welterweight,Orthodox,Orthodox,1,15.240000000000009,10.159999999999997,0,-2,2,-1,-20.666666669999998,0.09416666700000004,0.75,-0.9166666670000001,0.06166666700000001,0
Belal Muhammad,Randy Brown,False,Welterweight,Orthodox,Orthodox,1,-15.240000000000009,-10.159999999999997,0,2,-2,1,20.666666669999998,-0.09416666700000004,-0.75,0.9166666670000001,-0.06166666700000001,1
Wilson Reis,Ulka Sasaki,False,Flyweight,Southpaw,Southpaw,1,-15.240000000000009,-15.240000000000009,0,5,3,0,15.428571430000002,-0.04678571399999998,-0.321428571,2.6428571429999996,0.19357142899999996,1
Ulka Sasaki,Wilson Reis,False,Flyweight,Southpaw,Southpaw,1,15.240000000000009,15.240000000000009,0,-5,-3,0,-15.428571430000002,0.04678571399999998,0.321428571,-2.6428571429999996,-0.19357142899999996,0
Nik Lentz,Islam Makhachev,False,Lightweight,Orthodox,Orthodox,1,-5.0800000000000125,-5.0800000000000125,0,7,9,5,25.882352939999997,0.02235294099999996,0.17647058799999993,1.137254902,-0.16450980399999998,0
Islam Makhachev,Nik Lentz,False,Lightweight,Orthodox,Orthodox,1,5.0800000000000125,5.0800000000000125,0,-7,-9,-5,-25.882352939999997,-0.02235294099999996,-0.17647058799999993,-1.137254902,0.16450980399999998,1
Rick Glenn,Phillipe Nover,False,Featherweight,Southpaw,Orthodox,1,-5.079999999999984,7.6200000000000045,0,-6,-1,-4,39.16666667,0.02999999999999997,-0.666666667,-1.0,-0.083333333,1
Phillipe Nover,Rick Glenn,False,Featherweight,Orthodox,Southpaw,1,5.079999999999984,-7.6200000000000045,0,6,1,4,-39.16666667,-0.02999999999999997,0.666666667,1.0,0.083333333,0
Ryan LaFlare,Roan Carneiro,False,Welterweight,Southpaw,Orthodox,1,0.0,5.079999999999984,0,-5,1,-3,41.41666667,-0.038333333000000025,-0.791666667,0.9166666669999999,-0.021666666999999973,1
Roan Carneiro,Ryan LaFlare,False,Welterweight,Orthodox,Southpaw,1,0.0,-5.079999999999984,0,5,-1,3,-41.41666667,0.038333333000000025,0.791666667,-0.9166666669999999,0.021666666999999973,0
Dennis Bermudez,Chan Sung Jung,False,Featherweight,Orthodox,Orthodox,1,-15.240000000000009,-2.5400000000000205,10,1,6,2,16.0,0.0675,0.0,1.9166666669999999,0.08833333300000001,0
Chan Sung Jung,Dennis Bermudez,False,Featherweight,Orthodox,Orthodox,1,15.240000000000009,2.5400000000000205,-10,-1,-6,-2,-16.0,-0.0675,0.0,-1.9166666669999999,-0.08833333300000001,1
Alexa Grasso,Felice Herrig,False,Strawweight,Orthodox,Orthodox,0,2.539999999999992,2.539999999999992,0,-9,-1,-1,48.66666667,-0.050000000000000044,-1.666666667,0.333333333,-0.166666667,0
Felice Herrig,Alexa Grasso,False,Strawweight,Orthodox,Orthodox,0,-2.539999999999992,-2.539999999999992,0,9,1,1,-48.66666667,0.050000000000000044,1.666666667,-0.333333333,0.166666667,1
Abel Trujillo,James Vick,False,Lightweight,Orthodox,Orthodox,1,-15.23999999999998,-17.78,0,4,1,2,-12.444444440000002,0.07,0.0,1.444444444,0.581111111,0
James Vick,Abel Trujillo,False,Lightweight,Orthodox,Orthodox,1,15.23999999999998,17.78,0,-4,-1,-2,12.444444440000002,-0.07,0.0,-1.444444444,-0.581111111,1
Ovince Saint Preux,Volkan Oezdemir,False,Light Heavyweight,Southpaw,Orthodox,1,12.699999999999989,2.539999999999992,0,6,7,4,24.54545455,0.502727273,0.181818182,0.727272727,0.332727273,0
Volkan Oezdemir,Ovince Saint Preux,False,Light Heavyweight,Orthodox,Southpaw,1,-12.699999999999989,-2.539999999999992,0,-6,-7,-4,-24.54545455,-0.502727273,-0.181818182,-0.727272727,-0.332727273,1
Anthony Hamilton,Marcel Fortuna,False,Heavyweight,Orthodox,Orthodox,1,5.079999999999984,10.160000000000025,55,5,3,4,28.57142857,0.511428571,0.0,1.285714286,0.297142857,0
Marcel Fortuna,Anthony Hamilton,False,Heavyweight,Orthodox,Orthodox,1,-5.079999999999984,-10.160000000000025,-55,-5,-3,-4,-28.57142857,-0.511428571,0.0,-1.285714286,-0.297142857,1
Jessica Andrade,Angela Hill,False,Strawweight,Orthodox,Orthodox,0,-5.0800000000000125,-5.0800000000000125,0,-7,5,1,10.77777777,0.05555555600000006,0.555555556,1.666666667,0.564444444,1
Angela Hill,Jessica Andrade,False,Strawweight,Orthodox,Orthodox,0,5.0800000000000125,5.0800000000000125,0,7,-5,-1,-10.77777777,-0.05555555600000006,-0.555555556,-1.666666667,-0.564444444,0
Chas Skelly,Chris Gruetzemacher,False,Featherweight,Orthodox,Orthodox,1,10.159999999999997,7.6200000000000045,-10,1,4,2,-87.14285714,-0.11428571400000004,1.857142857,1.0,0.318571429,1
Chris Gruetzemacher,Chas Skelly,False,Featherweight,Orthodox,Orthodox,1,-10.159999999999997,-7.6200000000000045,10,-1,-4,-2,87.14285714,0.11428571400000004,-1.857142857,-1.0,-0.318571429,0
Ricardo Ramos,Michinori Tanaka,False,Bantamweight,Orthodox,Orthodox,1,12.699999999999989,10.159999999999997,0,-5,-2,-2,-30.0,-0.45,-0.25,-2.5,-0.4575,1
Michinori Tanaka,Ricardo Ramos,False,Bantamweight,Orthodox,Orthodox,1,-12.699999999999989,-10.159999999999997,0,5,2,2,30.0,0.45,0.25,2.5,0.4575,0
Tecia Torres,Bec Rawlings,False,Strawweight,Orthodox,Orthodox,0,-10.159999999999997,-12.699999999999989,-10,0,1,-1,19.5,0.0050000000000000044,-0.25,0.5,0.20749999999999996,1
Bec Rawlings,Tecia Torres,False,Strawweight,Orthodox,Orthodox,0,10.159999999999997,12.699999999999989,10,0,-1,1,-19.5,-0.0050000000000000044,0.25,-0.5,-0.20749999999999996,0
Daniel Jolly,Khalil Rountree Jr.,False,Light Heavyweight,Orthodox,Southpaw,1,-2.539999999999992,0.0,0,6,0,-1,-2.5,-0.04500000000000004,0.0,0.0,0.0,0
Khalil Rountree Jr.,Daniel Jolly,False,Light Heavyweight,Southpaw,Orthodox,1,2.539999999999992,0.0,0,-6,0,1,2.5,0.04500000000000004,0.0,0.0,0.0,1
Valentina Shevchenko,Julianna Pena,False,Bantamweight,Southpaw,Orthodox,0,-7.6200000000000045,-2.539999999999992,-10,1,-2,1,20.0,0.033333332999999965,-1.0,0.6666666669999999,-0.17000000000000004,1
Julianna Pena,Valentina Shevchenko,False,Bantamweight,Orthodox,Southpaw,0,7.6200000000000045,2.539999999999992,10,-1,2,-1,-20.0,-0.033333332999999965,1.0,-0.6666666669999999,0.17000000000000004,0
Donald Cerrone,Jorge Masvidal,False,Welterweight,Orthodox,Orthodox,1,-2.5400000000000205,5.079999999999984,-15,1,11,0,-12.630434780000002,-0.015688406000000044,-0.14855072400000002,-0.510869565,-0.08858695699999997,0
Jorge Masvidal,Donald Cerrone,False,Welterweight,Orthodox,Orthodox,1,2.5400000000000205,-5.079999999999984,15,-1,-11,0,12.630434780000002,0.015688406000000044,0.14855072400000002,0.510869565,0.08858695699999997,1
Andrei Arlovski,Francis Ngannou,False,Heavyweight,Orthodox,Orthodox,1,-15.23999999999998,-2.539999999999992,-10,7,10,7,4.73809524,-0.129166667,-0.011904762000000013,0.142857143,0.119047619,0
Francis Ngannou,Andrei Arlovski,False,Heavyweight,Orthodox,Orthodox,1,15.23999999999998,2.539999999999992,10,-7,-10,-7,-4.73809524,0.129166667,0.011904762000000013,-0.142857143,-0.119047619,1
Alex Caceres,Jason Knight,False,Featherweight,Southpaw,Orthodox,1,5.079999999999984,0.0,0,4,5,7,-6.9333333300000035,0.028666667000000035,-0.8666666670000001,-1.0666666670000002,0.021999999999999964,0
Jason Knight,Alex Caceres,False,Featherweight,Orthodox,Southpaw,1,-5.079999999999984,0.0,0,-4,-5,-7,6.9333333300000035,-0.028666667000000035,0.8666666670000001,1.0666666670000002,-0.021999999999999964,1
Nate Marquardt,Sam Alvey,False,Middleweight,Orthodox,Southpaw,1,-2.539999999999992,-5.0800000000000125,-20,7,7,6,-5.3030303100000005,-0.014141414000000019,0.525252525,1.409090909,0.452272727,0
Sam Alvey,Nate Marquardt,False,Middleweight,Southpaw,Orthodox,1,2.539999999999992,5.0800000000000125,20,-7,-7,-6,5.3030303100000005,0.014141414000000019,-0.525252525,-1.409090909,-0.452272727,1
Raphael Assuncao,Aljamain Sterling,False,Bantamweight,Orthodox,Orthodox,1,-12.700000000000017,-5.0800000000000125,0,7,3,1,8.888888889999997,-0.07666666700000002,-1.1777777779999998,-1.377777778,-0.370444444,1
Aljamain Sterling,Raphael Assuncao,False,Bantamweight,Orthodox,Orthodox,1,12.700000000000017,5.0800000000000125,0,-7,-3,-1,-8.888888889999997,0.07666666700000002,1.1777777779999998,1.377777778,0.370444444,0
Bobby Nash,Li Jingliang,False,Welterweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,0,-2,-3,-2,-40.4,-0.392,0.0,-1.2,-0.516,0
Li Jingliang,Bobby Nash,False,Welterweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,0,2,3,2,40.4,0.392,0.0,1.2,0.516,1
Henrique da Silva,Jordan Johnson,False,Light Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,2.539999999999992,0,-1,2,1,47.0,0.606666667,0.333333333,0.333333333,0.11,0
Jordan Johnson,Henrique da Silva,False,Light Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,-2.539999999999992,0,1,-2,-1,-47.0,-0.606666667,-0.333333333,-0.333333333,-0.11,1
Eric Spicely,Alessio Di Chirico,False,Middleweight,Orthodox,Orthodox,1,-2.5400000000000205,2.539999999999992,0,3,0,0,-57.0,0.25999999999999995,0.5,-1.5,-0.245,1
Alessio Di Chirico,Eric Spicely,False,Middleweight,Orthodox,Orthodox,1,2.5400000000000205,-2.539999999999992,0,-3,0,0,57.0,-0.25999999999999995,-0.5,1.5,0.245,0
Marcos Rogerio de Lima,Jeremy Kimball,False,Light Heavyweight,Orthodox,Switch,1,7.6200000000000045,2.539999999999992,48,5,3,2,12.2,0.616,0.6,0.0,0.0,1
Jeremy Kimball,Marcos Rogerio de Lima,False,Light Heavyweight,Switch,Orthodox,1,-7.6200000000000045,-2.539999999999992,-48,-5,-3,-2,-12.2,-0.616,-0.6,0.0,0.0,0
Alexandre Pantoja,Eric Shelton,False,Flyweight,Orthodox,Orthodox,1,-2.539999999999992,-2.539999999999992,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
Eric Shelton,Alexandre Pantoja,False,Flyweight,Orthodox,Orthodox,1,2.539999999999992,2.539999999999992,0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0
Jason Gonzalez,JC Cottrell,False,Lightweight,Southpaw,Orthodox,1,7.6200000000000045,12.700000000000017,0,-1,0,0,-4.0,0.07,0.0,0.0,0.0,1
JC Cottrell,Jason Gonzalez,False,Lightweight,Orthodox,Southpaw,1,-7.6200000000000045,-12.700000000000017,0,1,0,0,4.0,-0.07,0.0,0.0,0.0,0
Yair Rodriguez,BJ Penn,False,Featherweight,Orthodox,Orthodox,1,2.539999999999992,5.0800000000000125,-10,-14,-7,-11,19.53043478,-0.09443478300000002,0.8782608699999999,0.469565217,0.25260869599999997,1
BJ Penn,Yair Rodriguez,False,Featherweight,Orthodox,Orthodox,1,-2.539999999999992,-5.0800000000000125,10,14,7,11,-19.53043478,0.09443478300000002,-0.8782608699999999,-0.469565217,-0.25260869599999997,0
Joe Lauzon,Marcin Held,False,Lightweight,Orthodox,Orthodox,1,0.0,2.5400000000000205,0,8,13,8,-8.863636360000001,0.07363636400000001,0.2272727269999999,1.227272727,0.397727273,1
Marcin Held,Joe Lauzon,False,Lightweight,Orthodox,Orthodox,1,0.0,-2.5400000000000205,0,-8,-13,-8,8.863636360000001,-0.07363636400000001,-0.2272727269999999,-1.227272727,-0.397727273,0
Court McGee,Ben Saunders,False,Welterweight,Orthodox,Orthodox,1,-5.0800000000000125,-7.6200000000000045,0,-1,0,0,38.36363636,-0.23363636299999996,-0.272727273,1.818181818,0.09818181800000003,0
Ben Saunders,Court McGee,False,Welterweight,Orthodox,Orthodox,1,5.0800000000000125,7.6200000000000045,0,1,0,0,-38.36363636,0.23363636299999996,0.272727273,-1.818181818,-0.09818181800000003,1
John Moraga,Sergio Pettis,False,Flyweight,Orthodox,Orthodox,1,-7.6200000000000045,0.0,-10,9,0,2,-26.33333333,-0.008095238000000005,-0.04761904699999997,-0.841269842,-0.16460317500000002,0
Sergio Pettis,John Moraga,False,Flyweight,Orthodox,Orthodox,1,7.6200000000000045,0.0,10,-9,0,-2,26.33333333,0.008095238000000005,0.04761904699999997,0.841269842,0.16460317500000002,1
Devin Powell,Drakkar Klose,False,Lightweight,Orthodox,Orthodox,1,7.619999999999976,7.6200000000000045,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
Drakkar Klose,Devin Powell,False,Lightweight,Orthodox,Orthodox,1,-7.619999999999976,-7.6200000000000045,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1
Frankie Saenz,Augusto Mendes,False,Bantamweight,Orthodox,Orthodox,1,2.539999999999992,0.0,0,3,3,1,49.4,0.172,0.2,2.0,0.342,0
Augusto Mendes,Frankie Saenz,False,Bantamweight,Orthodox,Orthodox,1,-2.539999999999992,0.0,0,-3,-3,-1,-49.4,-0.172,-0.2,-2.0,-0.342,1
Aleksei Oleinik,Viktor Pesta,False,Heavyweight,Orthodox,Orthodox,1,7.619999999999976,-2.539999999999992,0,13,1,-2,-7.66666667,0.054166667,1.0,-0.8333333329999999,0.075833333,1
Viktor Pesta,Aleksei Oleinik,False,Heavyweight,Orthodox,Orthodox,1,-7.619999999999976,2.539999999999992,0,-13,-1,2,7.66666667,-0.054166667,-1.0,0.8333333329999999,-0.075833333,0
Anthony Rocco Martin,Alex White,False,Lightweight,Orthodox,Southpaw,1,5.079999999999984,0.0,15,-1,0,1,-24.1,-0.07400000000000001,0.75,0.0,0.14250000000000002,1
Alex White,Anthony Rocco Martin,False,Lightweight,Southpaw,Orthodox,1,-5.079999999999984,0.0,-15,1,0,-1,24.1,0.07400000000000001,-0.75,0.0,-0.14250000000000002,0
Jocelyn Jones-Lybarger,Nina Ansaroff,False,Strawweight,Orthodox,Orthodox,0,0.0,5.0800000000000125,0,0,0,0,-3.5,-0.22500000000000003,-1.0,0.0,0.25,0
Nina Ansaroff,Jocelyn Jones-Lybarger,False,Strawweight,Orthodox,Orthodox,0,0.0,-5.0800000000000125,0,0,0,0,3.5,0.22500000000000003,1.0,0.0,-0.25,1
Walt Harris,Chase Sherman,False,Heavyweight,Southpaw,Orthodox,1,-2.539999999999992,2.5400000000000205,0,6,1,3,-38.0,-0.02799999999999997,0.2,0.0,0.0,1
Chase Sherman,Walt Harris,False,Heavyweight,Orthodox,Southpaw,1,2.539999999999992,-2.5400000000000205,0,-6,-1,-3,38.0,0.02799999999999997,-0.2,0.0,0.0,0
Bojan Mihajlovic,Joachim Christensen,False,Light Heavyweight,Orthodox,Orthodox,1,-7.6200000000000045,-10.159999999999997,0,-2,0,0,-47.0,0.09999999999999998,0.0,0.0,0.0,0
Joachim Christensen,Bojan Mihajlovic,False,Light Heavyweight,Orthodox,Orthodox,1,7.6200000000000045,10.159999999999997,0,2,0,0,47.0,-0.09999999999999998,0.0,0.0,0.0,1
Dmitrii Smoliakov,Cyril Asker,False,Heavyweight,Switch,Orthodox,1,0.0,5.0800000000000125,6,3,0,0,1.0,0.07999999999999996,0.0,0.0,0.0,0
Cyril Asker,Dmitrii Smoliakov,False,Heavyweight,Orthodox,Switch,1,0.0,-5.0800000000000125,-6,-3,0,0,-1.0,-0.07999999999999996,0.0,0.0,0.0,1
